lotid,waferscribe,stepname,parameter_name,sample_date,ext_mv
3776603.003,CK3CL240SEA5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-01 03:47:03,0.99438411111111102425041963215335272252559661865234375
3910753.003,CY1PT157SED6,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-06-15 15:30:50,2
3805123.003,CV5PP056SEF5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-11-21 19:16:39,0.9945314444444439683223890824592672288417816162109375
3891343.003,WCD9P241ESE2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-05-02 07:16:53,0.993416888888889015873928656219504773616790771484375
3776603.003,CK3CL240SEA5,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S1_JPCT,2018-10-01 03:47:03,100
3776613.023,CK2RF187SEB5,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S2_JPCT,2018-10-03 04:49:53,100
3811693.003,M70GU074WAD2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-12-10 20:12:58,0.9944407777777779511296785130980424582958221435546875
3951143.003,DC0YV294SEB0,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-08-15 08:59:00,2
3801613.003,POJSI115MXE2,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S1_JPCT,2018-11-14 19:26:08,100
3803913.003,CV5PP200SEA1,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-11-21 19:40:07,662.770888888888975998270325362682342529296875
3868623.003,CX8GQ254SEE3,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S2_JPCT,2019-03-23 20:57:33,100
3899323.023,CU4KY177SEE2,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-05-16 12:45:36,1
3788273.003,CU4SZ218SEF0,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-22 21:32:18,0.994543555555555958136437766370363533496856689453125
3821503.003,POMVU028MXE5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-01-05 14:23:22,0.99442577777777796388392061999184079468250274658203125
3805103.003,CU4SZ194SEC6,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-11-23 12:57:22,188.317888888889001464121975004673004150390625
3894773.003,M76GB156WAG0,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S2_JPCT,2019-05-08 13:24:52,100
3934383.003,PQRVT144MXF2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-07-24 02:00:00,0.99429577777777800040581723806099034845829010009765625
3840513.003,POOTS104MXE2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-01-31 14:43:08,0.99437344444444397684179648422286845743656158447265625
3807903.003,CX7EQ243SEC4,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-11-27 13:40:07,190.877777777777993151175905950367450714111328125
3793673.003,CV5PP029SEE7,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-29 11:48:51,0.99443055555555603941542130996822379529476165771484375
3789533.003,CV5PP319SEF1,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-22 14:17:22,0.99407077777777796967484391643665730953216552734375
3789543.003,CV5PP335SEE4,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-25 11:54:30,0.99451122222222199109609164224821142852306365966796875
3927743.003,DF9FR222SEB2,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S1_JPCT,2019-07-06 05:07:30,100
3803923.003,CV5PP169SEH2,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-11-20 23:23:08,186.710333333333011296417680568993091583251953125
3811693.003,M70GU074WAD2,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-12-10 20:12:58,190.400000000000005684341886080801486968994140625
3779013.003,CK2RF078SEC2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-08 21:37:44,0.994385999999999992127186487778089940547943115234375
3860583.003,WBF2K065ESF2,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JPCT,2019-03-07 19:52:24,100
3836423.003,CX6KB221SEC7,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-01-21 16:42:04,669.576666666667051686090417206287384033203125
3794433.003,CU4SZ302SED5,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S2_JPCT,2018-11-03 03:40:44,100
3807903.003,CX7EQ243SEC4,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-11-27 13:40:07,0.99444933333333296321399075168301351368427276611328125
3805123.003,CV5PP056SEF5,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-11-21 19:16:39,189.948333333333010841670329682528972625732421875
3875123.003,CY1FX351SEH0,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2019-04-02 19:59:58,187.188888888889010786442668177187442779541015625
3875123.003,CY1FX351SEH0,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JPCT,2019-04-02 19:59:58,100
3788243.003,CV6BG005SEB6,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-21 23:49:45,0.99455211111111097022075000495533458888530731201171875
3823593.003,KC9YU302WFF2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-12-27 10:14:36,0.99435788888888898551243755719042383134365081787109375
3789543.003,CV5PP335SEE4,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S1_JPCT,2018-10-25 11:54:30,100
3789553.003,CV6BG057SED2,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JPCT,2018-10-24 02:32:29,100
3848043.003,WAX1T129ESA3,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JPCT,2019-02-18 08:31:43,100
3793663.003,CU4SZ289SED7,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-11-02 03:26:35,0.99440533333333303023238158857566304504871368408203125
3801633.003,POJMZ082MXE7,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-11-18 02:19:45,192.111555555556009267093031667172908782958984375
