lotid,waferscribe,stepname,parameter_name,sample_date,ext_mv
3899363.003,CU4KY192SEG6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-28 19:35:08,0.9885713333333330243846148732700385153293609619140625
3919693.003,DA8LQ045SEC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-08-21 09:18:45,2
3883163.003,CU4KY008SEA0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-16 21:57:37,0.37716041666666699772036963622667826712131500244140625
3899973.0M3,CU4KY100SEC0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-08-04 07:41:45,100
3801623.003,POJMZ014MXE0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-01-23 12:15:55,0.365160083333332996513576063080108724534511566162109375
3878933.003,CS1UT116SEC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-07-10 10:16:49,100
3768193.003,M6MFL260WAF5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-11-21 03:50:49,2
3915423.003,CZ4KZ239SEC7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-09-09 13:17:22,0.98866116666666703505228497306234203279018402099609375
3894863.003,M76GB060WAA5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-07 03:33:35,0.408638749999999995043964418073301203548908233642578125
3892163.003,WCD9P257ESE6,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-07-24 19:54:17,100
3910733.073,CZ5AP228SEG4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-09-15 05:13:39,2
3919703.003,DA8LR265SEC5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-08-20 21:42:26,100
3918883.003,DA8LR141SEH0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-08-11 05:38:17,2
3879033.003,CS1UT263SED7,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-06-09 17:34:44,100
3875123.003,CY1FX351SEH0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-06-10 06:25:09,100
3919703.003,DA8LR265SEC5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-20 21:42:26,0.9886251666666669990490845520980656147003173828125
3765503.003,M6MFL169WAA4,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-28 02:42:08,0.9776742499999999669313410777249373495578765869140625
3826393.003,KC9YW327WFG6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-03-04 17:42:31,0.435741166666667012474789544285158626735210418701171875
3796493.033,CV6BH237SEA2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-02-19 00:01:53,2
3759853.003,CN4ST130SEG3,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-11-08 03:01:18,100
3736163.053,8U231122SLF5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2018-10-07 01:06:34,100
3894793.003,M75HU165WAH1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-06 15:55:38,0.988852749999999947050355331157334148883819580078125
3789553.003,CV6BG064SEC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-15 18:22:31,2
3784863.113,CU4SZ332SEC3,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-18 02:31:25,0
3863493.003,KCLFT126WFD7,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-04-15 20:56:05,0.9668065833333330250098924807389266788959503173828125
3807903.003,CX7EQ246SEA4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-02-22 05:44:21,100
3738543.003,M6FRK117WAG6,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 13:20:04,0.7832504166666669487284480055677704513072967529296875
3894793.003,M75HU112WAB3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-06 15:55:38,0.98847733333333298588740944978781044483184814453125
3834463.0V3,CX6XK028SED0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-04-09 21:31:29,100
3750993.003,CJ1BU237SEA1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-10-24 22:54:18,2
3828793.003,CX5XL208SEF4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-03-26 11:29:15,100
3894793.003,M75HY075WAG5,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-08-06 15:55:38,15
3834463.003,CX6XK072SEA0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-04-11 23:06:48,0.476617750000000006682654429823742248117923736572265625
3823613.103,KC9YU332WFE0,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-03-20 17:05:21,0
3807923.003,CX7EQ163SEF0,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-02-22 03:19:36,0.68258549999999995616661863095941953361034393310546875
3871293.003,CX8GQ408SEE4,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-06-17 20:24:46,100
3793653.033,CV5PP305SEF6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-01-30 03:32:21,0.71607341666666701751609025450306944549083709716796875
3891413.003,WCD9P342ESA2,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-10 12:52:00,0.9909075833333329530461242029559798538684844970703125
3879763.003,CS1UT312SEF6,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-06-16 15:02:19,100
3730293.003,CE7JQ056SEC2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-10-06 11:19:50,95.8332999999999941564965411089360713958740234375
3807903.003,CX7EQ246SEA4,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-02-22 05:44:21,0
3796493.0H3,CV6BH227SED1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-01-16 20:59:14,0.357364000000000014978240869822911918163299560546875
3882953.0G3,M75HW073WAE6,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-08-02 15:27:55,0.9911495833333330285341844501090236008167266845703125
3765503.003,M6MFL044WAA5,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2018-10-28 02:42:08,100
3735033.003,M6FRJ057WAD1,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2018-10-04 19:51:35,2
3915403.003,CY1PT331SEE3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-08-20 20:32:16,2
3765503.003,M6MFL172WAE6,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-28 02:42:08,0.95698899999999997856292566211777739226818084716796875
3892163.003,WCD9P257ESE6,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-07-24 19:54:17,100
3817673.003,CX6XK250SEC7,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-02-26 03:16:00,8.333330000000000126192389870993793010711669921875
3805123.003,CV5PP053SEA2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-14 06:41:51,2
3788263.133,CV5PP328SEF3,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-18 20:23:21,0
3871293.003,CX8GQ405SEG4,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-17 20:24:46,0.70612474999999996772004351441864855587482452392578125
3910733.003,CY1AZ379SEG2,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-09-16 22:50:59,100
3875133.003,CY1FX329SEF3,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-08-28 17:03:09,100
3765503.003,M6MFL280WAH2,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-28 02:42:08,0.98351883333333300907241891763987950980663299560546875
3788273.003,CU4SZ179SEA2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-14 17:06:38,2
3828763.003,CX5XL300SEA1,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-03-09 09:08:34,0.5225743333333330298273722291924059391021728515625
3784863.113,CU4SZ332SEC3,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JPCT,2019-01-18 02:31:25,100
3924203.003,DE9WB358SED0,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-08-21 02:26:56,100
3796493.0J3,CV6BH229SEE2,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-01-17 02:09:52,1
3762023.073,M6MFL053WAA7,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-26 18:42:27,0.954014499999999987522869560052640736103057861328125
3773403.063,8T744J10SLG1,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-12-01 13:10:51,0
3738393.003,M6FRK110WAG4,1230-GH CONTACT PRE METAL CMP THK,GOF,2018-10-04 11:42:11,0.970774916666667042619565108907409012317657470703125
3800863.003,CV6BH032SEC7,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-01-20 19:32:43,0
3875673.0L3,CY1FX158SEB5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-27 12:18:19,0.64543249999999996457944462235900573432445526123046875
3906283.003,CZ5AP254SED0,1230-GH CONTACT PRE METAL CMP THK,WAFERS_MEASURED_JCNT,2019-09-01 11:45:07,2
3899333.003,CZ4KZ133SEA3,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-07-22 00:54:02,0.99093433333333302837075962088420055806636810302734375
3871303.0V3,CX8GQ369SEH1,1230-GH CONTACT PRE METAL CMP THK,POINTS_VALID_S1_JPCT,2019-09-02 01:02:49,100
3879773.003,CS1UT288SEE5,1230-GH CONTACT PRE METAL CMP THK,GOF,2019-06-11 15:53:58,0.333897083333333011267995971138589084148406982421875
