ProcessTypeName,ProcessTypeId,ToolName,Run,RunTag,RunStartTime,TimeStamp,BATCH_ID,ALARM_LEVEL,OCAP_MODELS,OUTLIER_ALARMS,PART_TYPE,SAMPLES_COLLECTED,SEQUENCEID,STRATEGY_NAME,TOTAL_MODELS,TRANSACTION_TAG,TRAVELER,TRAVELER_STEP,CRITICAL_ALARMS,TRIGGER_EVENT,WAFER_SCRIBE,WARNING_ALARMS,WINDOW_STEP,ContextGroup,RECIPE_SEQUENCE,LOT_ATTRIBUTE,DATA_QUALITY,DATA_QUALITY_ERRORS,ENGINE_NAME,FAB_LOT_HIST_OID,GERM_PROCESS,MACHINE_NAME,MODEL_ERRORS,LOT_ID,RECIPE_NAME,SLOT_NUMBER,WAFER_ID,OESIB1,OESIB2,OESIB3,OESIB4,OESIB5,OESIB6,OESIB7,OESIB8,ProcessElapsedTime,StepID,StepName,HasEvent,EventName,EventId,EventSource,EventDescription,EventType,AlarmCode,AlarmStatus,Data Grouping
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:05.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,7740.99,12071.4,7424.6,10053.8,6270.18,0,0,0,1.73,4,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:05.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,8992.96,14196.8,9554.2,9476.76,6855.92,0,0,0,14.84,4,,,,,,,,,,L2KF452610
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:06.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,7962.25,13469,7475.24,10832.7,6340.7,0,0,0,2.73,4,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:06.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,9084.72,13992.2,9752.76,9443.38,6920.25,0,0,0,15.84,4,,,,,,,,,,L2KF452610
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:07.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,8428.06,14218.8,7965.03,10817.5,6568.3,0,0,0,3.73,4,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:07.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,9188.77,13666.9,9985.9,9402.41,6990.9,0,0,0,16.84,4,,,,,,,,,,L2KF452610
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:08.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,8762.23,14775.2,8383.19,10866.3,6755.19,0,0,0,4.73,4,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:08.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,9314.88,13133.3,10276.3,9345.52,7075.36,0,0,0,17.84,4,,,,,,,,,,L2KF452610
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452620,427609,NA,22:23.6,23:09.0,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL085ESC4,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,1,2323-13,8946.68,15140.4,8714.11,10865.7,6885.47,0,0,0,5.73,4,,,,,,,,,,L2KF452620
FD_DE_LAM_2300_MULTI_KiyoEX_DCP_120613,5316,L2KF452610,346915,NA,22:11.2,23:09.5,0xa4371316ee010080,,,,R41TB04AAA,,,,,,R41TB40194,3500-GH CONTACT OXIDE DRY ETCH,,RecipeStart,WCELL078ESD3,,,,,,100,,,0xa435e984ee010080,GH_CONTACT_OXIDE_R41T_A1,,,3932323.003,444GHOX1A1,2,2323-07,9484.48,12450.3,10667.7,9278.52,7188.37,0,0,0,18.84,4,,,,,,,,,,L2KF452610
